DateKey,TimeKey,ApparentTemperature,AirTemperature,DewPointTemperature,RelativeHumidity
20231128,190000,19.1,21.2,13.6,62.0
20231128,193000,19.9,21.3,14.5,65.0
20231128,200000,20.2,21.3,14.2,64.0
20231128,203000,20.5,20.9,14.1,65.0
20231128,210000,21.4,19.8,15.0,74.0
20231128,213000,19.2,18.9,16.9,88.0
20231128,220000,17.3,18.8,15.3,80.0
20231128,223000,18.5,18.2,16.0,87.0
20231128,230000,19.6,17.7,17.7,100.0
20231128,233000,19.9,17.6,17.6,100.0
20231129,0,17.4,17.1,17.1,100.0
20231129,3000,18.2,17.1,17.1,100.0
20231129,10000,17.6,17.2,17.2,100.0
20231129,13000,15.5,16.8,16.8,100.0
20231129,20000,15.7,16.4,16.4,100.0
20231129,23000,15.3,16.4,16.4,100.0
20231129,30000,15.3,16.4,16.4,100.0
20231129,33000,14.8,16.3,16.3,100.0
20231129,40000,15.2,16.3,16.3,100.0
20231129,43000,15.0,16.2,16.2,100.0
20231129,50000,15.0,16.2,16.2,100.0
20231129,53000,14.9,16.1,16.1,100.0
20231129,60000,15.5,16.0,16.0,100.0
20231129,63000,15.2,16.0,16.0,100.0
20231129,70000,15.4,16.2,16.2,100.0
20231129,73000,15.8,16.5,16.5,100.0
20231129,80000,16.4,16.9,16.9,100.0
20231129,83000,17.6,17.5,17.5,100.0
20231129,90000,18.2,18.2,18.0,99.0
20231129,92300,17.4,17.6,17.6,100.0
20231129,93000,16.8,17.2,17.2,100.0
20231129,100000,15.6,16.9,16.9,100.0
20231129,102300,16.3,17.1,17.1,100.0
20231129,103000,15.8,17.0,17.0,100.0
20231129,110000,16.9,17.9,17.9,100.0
20231129,113000,19.3,19.2,19.2,100.0
20231129,113800,18.8,19.0,18.5,97.0
20231129,115500,19.3,19.6,18.3,92.0
20231129,120000,19.5,19.9,18.0,89.0
20231129,123000,20.0,19.0,18.7,98.0
20231129,123500,20.3,18.8,18.8,100.0
20231129,124000,20.5,18.7,18.7,100.0
20231129,125300,19.6,18.6,18.6,100.0
20231129,125700,19.6,18.6,18.6,100.0
20231129,130000,20.0,18.6,18.6,100.0
20231129,133000,20.8,20.3,19.3,94.0
20231129,140000,20.6,21.0,18.0,83.0
20231129,143000,22.4,22.3,18.3,78.0
20231129,150000,22.1,22.5,17.2,72.0
20231129,153000,20.0,21.2,17.4,79.0
20231129,155500,21.0,20.5,19.3,93.0
20231129,160000,21.1,20.4,20.4,100.0
20231129,160500,20.1,20.0,19.2,95.0
20231129,163000,19.8,19.5,19.5,100.0
20231129,170000,19.1,18.8,18.8,100.0
20231129,173000,20.9,19.0,19.0,100.0
20231129,180000,20.2,19.3,19.3,100.0
20231129,183000,21.7,20.4,20.1,98.0
20231129,190000,20.9,19.9,18.6,92.0
20231129,193000,20.8,20.2,17.6,85.0
20231129,200000,18.3,20.4,13.6,65.0
20231129,203000,17.0,20.0,12.7,63.0
20231129,210000,17.5,19.4,12.9,66.0
20231129,213000,16.1,19.0,12.3,65.0
20231129,220000,16.2,18.7,12.2,66.0
20231129,223000,16.5,18.6,12.4,67.0
20231129,230000,16.2,18.2,12.6,70.0
20231129,233000,16.4,18.1,12.5,70.0
20231130,0,16.4,18.0,12.7,71.0
20231130,3000,15.7,18.2,12.4,69.0
20231130,10000,15.5,17.9,12.6,71.0
20231130,13000,15.5,17.9,12.6,71.0
20231130,20000,15.0,17.8,12.7,72.0
20231130,23000,14.6,17.6,12.5,72.0
20231130,30000,14.6,17.6,12.5,72.0
20231130,33000,14.4,17.3,12.4,73.0
20231130,40000,14.5,17.3,12.6,74.0
20231130,43000,14.9,16.9,12.8,77.0
20231130,50000,14.6,16.5,13.0,80.0
20231130,53000,14.5,16.2,13.5,84.0
20231130,60000,14.1,16.2,13.5,84.0
20231130,63000,13.7,15.9,13.4,85.0
20231130,70000,13.7,15.9,13.4,85.0
20231130,73000,14.0,16.7,13.4,81.0
20231130,80000,14.8,17.9,13.4,75.0
20231130,83000,14.9,18.7,13.6,72.0
20231130,90000,16.5,19.6,13.5,68.0
20231130,93000,16.5,20.2,12.7,62.0
20231130,100000,17.3,21.6,12.2,55.0
20231130,103000,17.6,21.9,11.9,53.0
20231130,110000,17.8,22.7,11.4,49.0
20231130,113000,17.8,23.5,11.2,46.0
20231130,120000,19.0,24.2,11.5,45.0
20231130,121300,20.1,24.9,11.8,44.0
20231130,123000,20.0,24.6,11.2,43.0
20231130,130000,19.5,24.4,11.4,44.0
20231130,133000,21.0,25.8,11.6,41.0
20231130,140000,20.6,26.2,11.5,40.0
20231130,142500,20.9,26.0,10.6,38.0
20231130,143000,20.9,26.3,10.9,38.0
20231130,150000,21.1,25.6,11.4,41.0
20231130,153000,19.5,25.6,9.8,37.0
20231130,160000,20.9,26.0,10.6,38.0
20231130,163000,19.9,25.2,9.9,38.0
20231130,170000,20.0,25.1,10.6,40.0
20231130,173000,19.0,24.9,10.4,40.0
20231130,180000,18.8,23.9,10.6,43.0
20231130,183000,18.1,22.8,10.6,46.0
20231130,190000,18.0,22.4,10.5,47.0
20231130,193000,16.6,21.3,10.8,51.0
20231130,200000,15.4,20.8,10.9,53.0
20231130,203000,15.2,19.0,12.5,66.0
20231130,210000,14.4,18.2,12.4,69.0
20231130,213000,14.0,17.8,12.5,71.0
20231130,220000,13.9,17.4,12.3,72.0
20231130,223000,14.1,17.1,12.4,74.0
20231130,230000,13.3,16.8,12.3,75.0
20231130,233000,13.5,16.5,12.5,77.0
20231201,0,12.8,16.2,12.6,79.0
20231201,3000,13.4,16.2,12.6,79.0
20231201,10000,13.5,15.9,12.6,81.0
20231201,13000,12.8,15.6,12.7,83.0
20231201,20000,13.1,15.4,12.9,85.0
20231201,23000,13.4,15.3,13.0,86.0
20231201,30000,12.9,15.2,12.9,86.0
20231201,33000,13.4,15.2,13.2,88.0
20231201,40000,13.2,15.1,13.1,88.0
20231201,43000,14.1,15.1,13.3,89.0
20231201,50000,13.6,15.0,13.4,90.0
20231201,53000,13.3,15.1,13.3,89.0
20231201,60000,12.8,15.1,13.1,88.0
20231201,63000,13.7,15.1,13.3,89.0
20231201,70000,15.0,16.4,13.3,82.0
20231201,73000,15.3,17.1,13.2,78.0
20231201,80000,16.2,17.2,13.3,78.0
20231201,83000,16.2,18.4,13.3,72.0
20231201,90000,18.7,20.0,13.7,67.0
20231201,93000,20.5,21.4,13.8,62.0
20231201,100000,21.4,21.6,13.5,60.0
20231201,103000,23.1,23.1,13.6,55.0
20220515,50000,14.9,14.7,14.7,100.0
20220515,53000,14.6,14.5,14.5,100.0
20220515,60000,14.8,14.6,14.6,100.0
20220515,63000,14.2,14.5,14.5,100.0
20220515,70000,14.2,14.5,14.5,100.0
20220515,73000,14.6,14.5,14.5,100.0
20220515,80000,14.8,14.5,14.5,100.0
20220515,83000,15.5,15.4,15.4,100.0
20220515,90000,16.4,16.4,16.2,99.0
20220515,93000,16.4,17.1,15.4,90.0
20220515,100000,16.1,17.0,14.8,87.0
20220515,103000,18.3,18.9,15.6,81.0
20220515,110000,18.4,19.2,15.1,77.0
20220515,113000,18.6,19.9,14.7,72.0
20220515,120000,16.9,19.3,13.7,70.0
20220515,123000,17.8,19.5,14.7,74.0
20220515,130000,17.6,19.8,13.3,66.0
20220515,133000,18.7,21.2,13.4,61.0
20220515,140000,17.6,19.9,12.9,64.0
20220515,143000,16.2,19.2,12.0,63.0
20220515,150000,19.0,20.4,13.4,64.0
20220515,153000,16.7,19.3,12.1,63.0
20220515,160000,15.8,18.9,11.7,63.0
20220515,163000,16.7,19.0,11.8,63.0
20220515,170000,16.0,17.9,11.9,68.0
20220515,173000,14.4,15.6,11.6,77.0
20220515,180000,15.0,15.7,12.1,79.0
20220515,183000,13.3,14.5,11.7,83.0
20220515,190000,13.1,14.2,12.1,87.0
20220515,193000,12.8,14.2,12.2,88.0
20220515,200000,13.8,15.1,12.6,85.0
20220515,203000,13.2,14.7,12.0,84.0
20220515,210000,13.2,15.2,11.6,79.0
20220515,213000,13.5,15.4,11.8,79.0
20220515,220000,13.8,15.8,11.6,76.0
20220515,223000,13.5,16.0,11.0,72.0
20220515,230000,13.6,16.3,10.2,67.0
20220515,233000,12.1,15.3,10.1,71.0
20220516,0,11.0,14.5,10.3,76.0
20220516,3000,11.3,12.9,10.1,83.0
20220516,10000,10.7,12.0,9.9,87.0
20220516,13000,11.8,12.8,11.0,89.0
20220516,20000,12.0,13.3,11.4,88.0
20220516,23000,11.3,13.0,11.1,88.0
20220516,30000,11.4,13.1,11.2,88.0
20220516,33000,11.5,13.2,11.1,87.0
20220516,40000,11.2,12.6,10.8,89.0
20220516,43000,10.4,11.8,11.0,95.0
20220516,50000,9.4,10.9,10.7,99.0
20220516,53000,8.7,10.0,10.0,100.0
20220516,60000,8.3,9.7,9.7,100.0
20220516,63000,7.9,9.2,9.2,100.0
20220516,70000,6.8,8.8,8.8,100.0
20220516,73000,7.0,8.6,8.6,100.0
20220516,80000,9.4,10.5,10.5,100.0
20220516,83000,10.6,12.3,12.3,100.0
20220516,90000,11.9,13.6,12.3,92.0
20220516,93000,11.7,14.1,11.4,84.0
20220516,100000,13.2,15.1,11.9,81.0
20220516,103000,12.0,15.1,11.5,79.0
20220516,110000,13.0,16.1,11.5,74.0
20220516,113000,12.1,15.7,9.8,68.0
20220516,120000,11.8,15.5,9.4,67.0
20220516,123000,11.2,14.9,9.5,70.0
20220516,130000,13.8,15.5,11.1,75.0
20220516,133000,12.5,16.0,10.3,69.0
20220516,140000,11.9,15.8,9.5,66.0
20220516,143000,13.0,16.5,10.1,66.0
20220516,150000,13.7,16.7,9.4,62.0
20220516,153000,11.7,15.6,9.3,66.0
20220516,160000,12.6,15.0,10.0,72.0
20220516,163000,12.8,14.7,10.5,76.0
20220516,170000,11.2,14.1,10.9,81.0
20220516,173000,11.3,13.5,10.9,84.0
20220516,180000,11.3,13.6,10.4,81.0
20220516,183000,9.7,13.3,10.7,84.0
20220516,190000,9.4,12.6,10.1,85.0
20220516,193000,9.8,12.5,10.4,87.0
20220516,200000,9.4,11.8,10.2,90.0
20220516,203000,8.4,10.9,9.8,93.0
20220516,210000,8.6,10.4,9.3,93.0
20220516,213000,7.6,9.9,9.1,95.0
20220516,220000,7.7,9.9,9.4,97.0
20220516,223000,7.6,9.4,9.3,99.0
20220516,230000,7.2,9.1,9.0,99.0
20220516,233000,6.8,8.5,8.4,99.0
20220517,0,6.4,8.8,8.7,99.0
20220517,3000,6.3,8.4,8.3,99.0
20220517,10000,5.8,7.7,7.7,100.0
20220517,13000,5.8,7.2,7.2,100.0
20220517,20000,4.2,6.4,6.4,100.0
20220517,23000,4.6,7.0,7.0,100.0
20220517,30000,4.9,6.9,6.9,100.0
20220517,33000,4.5,6.9,6.9,100.0
20220517,40000,4.2,6.4,6.4,100.0
20220517,43000,4.0,6.2,6.2,100.0
20220517,50000,4.1,6.1,6.1,100.0
20220517,53000,3.8,5.6,5.6,100.0
20220517,60000,3.1,5.3,5.3,100.0
20220517,63000,3.5,5.0,5.0,100.0
20220517,70000,1.9,4.0,4.0,100.0
20220517,70200,2.0,4.1,4.1,100.0
20220517,71400,2.9,4.2,4.2,100.0
20220517,72800,2.4,3.8,3.8,100.0
20220517,73000,2.3,3.7,3.7,100.0
20220517,74300,2.9,4.2,4.2,100.0
20220517,75200,3.0,4.3,4.3,100.0
20220517,80000,4.1,5.2,5.2,100.0
20220517,83000,5.3,6.8,6.8,100.0
20220517,83300,5.0,6.9,6.9,100.0
20220517,83800,4.5,6.9,6.9,100.0
20220517,90000,4.5,7.2,7.2,100.0
20220517,93000,6.8,8.0,8.0,100.0
20230213,23000,6.8,13.8,6.2,60.0
20230213,30000,7.9,13.3,6.2,62.0
20230213,33000,8.0,13.1,6.2,63.0
20230213,40000,7.7,13.1,6.5,64.0
20230213,43000,8.2,12.7,6.3,65.0
20230213,50000,8.3,12.7,6.7,67.0
20230213,53000,8.3,12.7,6.7,67.0
20230213,60000,8.2,12.8,6.4,65.0
20230213,63000,7.2,13.0,6.4,64.0
20230213,70000,7.2,13.3,6.6,64.0
20230213,73000,8.7,14.0,6.8,62.0
20230213,80000,8.4,14.8,7.1,60.0
20230213,83000,9.9,15.8,7.3,57.0
20230213,90000,10.5,16.9,7.0,52.0
20230213,93000,11.2,17.7,6.3,47.0
20230213,100000,11.4,18.4,5.9,44.0
20230213,103000,13.4,20.0,6.0,40.0
20230213,110000,13.9,20.6,5.4,37.0
20230213,113000,15.4,21.9,4.9,33.0
20230213,120000,16.9,22.9,5.3,32.0
20230213,123000,18.6,24.0,4.4,28.0
20230213,130000,19.6,24.8,5.6,29.0
20230213,133000,19.3,24.6,4.9,28.0
20230213,140000,19.8,25.5,6.7,30.0
20230213,143000,19.8,25.6,6.3,29.0
20230213,150000,19.3,25.8,6.4,29.0
20230213,153000,19.7,25.9,6.0,28.0
20230213,160000,18.7,25.5,6.7,30.0
20230213,163000,18.2,24.8,6.1,30.0
20230213,170000,18.2,25.1,6.3,30.0
20230213,170900,18.6,25.1,6.3,30.0
20230213,173000,18.4,24.7,5.5,29.0
20230213,180000,18.2,24.4,6.2,31.0
20230213,183000,16.3,23.1,6.8,35.0
20230213,190000,14.9,21.9,7.0,38.0
20230213,193000,14.3,21.0,7.3,41.0
20230213,200000,13.5,19.8,7.2,44.0
20230213,203000,12.1,18.9,7.0,46.0
20230213,204000,12.2,18.5,7.3,48.0
20230213,210000,12.1,18.3,7.7,50.0
20230213,212600,11.6,17.9,7.6,51.0
20230213,213000,11.8,17.7,7.4,51.0
20230213,220000,11.4,17.3,7.6,53.0
20230213,222100,10.6,16.9,7.5,54.0
20230213,223000,10.9,16.8,7.7,55.0
20230213,230000,10.9,16.3,8.0,58.0
20230213,233000,10.8,15.8,8.1,60.0
20230214,0,9.6,15.4,7.9,61.0
20230214,3000,10.0,15.0,8.0,63.0
20230214,10000,9.9,14.6,7.9,64.0
20230214,13000,10.0,14.3,7.8,65.0
20230214,20000,9.8,14.1,7.9,66.0
20230214,23000,10.1,13.9,7.7,66.0
20230214,30000,9.4,13.8,7.3,65.0
20230214,33000,9.5,13.8,7.1,64.0
20230214,40000,9.3,13.6,7.2,65.0
20230214,43000,9.4,13.7,7.0,64.0
20230214,50000,9.1,13.4,7.0,65.0
20230214,53000,9.0,13.4,6.7,64.0
20230214,60000,9.2,13.2,6.5,64.0
20230214,63000,8.5,12.9,6.5,65.0
20230214,70000,9.0,13.0,6.6,65.0
20230214,73000,9.6,13.5,7.1,65.0
20230214,80000,10.2,14.6,7.4,62.0
20230214,83000,11.0,15.5,7.0,57.0
20230214,90000,12.7,17.4,7.7,53.0
20230214,93000,14.8,18.7,7.2,47.0
20230214,100000,16.3,19.9,6.6,42.0
20230214,103000,18.2,21.5,6.6,38.0
20230214,110000,19.2,22.4,7.0,37.0
20230214,113000,20.3,23.2,6.5,34.0
20230214,120000,21.6,24.0,7.2,34.0
20230214,123000,22.4,24.8,8.7,36.0
20230214,130000,23.4,25.0,8.9,36.0
20230214,133000,24.8,26.2,9.5,35.0
20230214,140000,24.7,26.4,9.7,35.0
20230214,143000,24.8,26.9,9.7,34.0
20230214,150000,26.0,27.8,9.6,32.0
20230214,153000,25.7,28.1,9.9,32.0
20230214,160000,25.5,27.8,9.1,31.0
20230214,163000,26.6,29.1,8.2,27.0
20230214,170000,25.7,28.8,7.4,26.0
20230214,173000,25.7,28.9,6.9,25.0
20230214,180000,25.6,29.1,7.1,25.0
20230214,183000,25.5,28.9,5.7,23.0
20230214,190000,25.0,28.5,5.4,23.0
20230214,193000,24.0,27.7,4.7,23.0
20230214,200000,22.8,25.7,6.3,29.0
20230214,203000,20.4,23.6,6.8,34.0
20230214,210000,19.8,23.5,8.0,37.0
20230214,213000,19.6,22.5,9.6,44.0
20230214,220000,18.4,21.5,10.3,49.0
20230214,223000,18.0,20.6,10.7,53.0
20230214,230000,17.5,19.7,10.7,56.0
20230214,233000,17.3,18.4,10.5,60.0
20230215,0,15.4,16.9,10.7,67.0
20230215,3000,15.5,17.2,11.2,68.0
20230215,10000,15.2,16.5,11.2,71.0
20230215,13000,14.4,16.1,11.3,73.0
20230215,20000,14.0,15.3,11.1,76.0
20230215,23000,13.4,14.8,11.0,78.0
20230215,30000,14.1,14.2,10.8,80.0
20230215,33000,13.1,14.0,11.2,83.0
20230215,40000,12.3,13.4,10.8,84.0
20230215,43000,12.7,13.5,11.0,85.0
20230215,50000,12.6,13.4,10.9,85.0
20230215,53000,12.9,13.7,10.9,83.0
20230215,60000,15.0,16.4,12.2,76.0
20230215,63000,15.4,16.8,12.3,75.0
20230215,70000,15.2,15.9,12.1,78.0
20230215,73000,15.6,16.1,12.5,79.0
20230215,80000,17.7,18.6,13.7,73.0
20230215,83000,18.0,20.2,14.3,69.0
20201217,10400,19.3,19.9,14.9,73.0
20201217,10500,19.3,19.9,14.9,73.0
20201217,10600,19.3,19.9,14.9,73.0
20201217,10700,19.3,19.9,14.9,73.0
20201217,10800,19.5,19.8,14.8,73.0
20201217,10900,19.2,19.8,14.8,73.0
20201217,11000,19.0,19.7,14.7,73.0
20201217,11100,18.7,19.7,14.7,73.0
20201217,11200,19.0,19.7,14.7,73.0
20201217,11300,19.0,19.7,14.7,73.0
20201217,11400,19.3,19.6,14.6,73.0
20201217,11500,19.0,19.6,14.8,74.0
20201217,11600,19.3,19.6,14.8,74.0
20201217,11700,19.3,19.6,14.8,74.0
20201217,11800,19.3,19.6,14.8,74.0
20201217,11900,19.3,19.6,14.8,74.0
20201217,12000,19.7,19.6,14.8,74.0
20201217,12100,19.7,19.6,14.8,74.0
20201217,12200,19.3,19.6,14.8,74.0
20201217,12300,19.3,19.6,14.8,74.0
20201217,12400,19.0,19.6,14.8,74.0
20201217,12500,19.3,19.6,14.8,74.0
20201217,12600,19.0,19.6,14.8,74.0
20201217,12700,19.0,19.6,14.8,74.0
20201217,12800,19.0,19.6,14.8,74.0
20201217,12900,19.0,19.6,14.8,74.0
20201217,13000,19.3,19.6,14.8,74.0
20201217,13100,19.3,19.6,14.8,74.0
20201217,13200,19.3,19.6,14.8,74.0
20201217,13300,19.0,19.6,14.8,74.0
20201217,13400,19.3,19.6,14.8,74.0
20201217,13500,19.2,19.5,14.7,74.0
20201217,13600,19.3,19.6,14.8,74.0
20201217,13700,19.5,19.5,14.7,74.0
20201217,13800,19.5,19.5,14.7,74.0
20201217,13900,19.2,19.5,14.7,74.0
20201217,14000,19.2,19.5,14.7,74.0
20201217,14100,19.5,19.5,14.7,74.0
20201217,14200,19.5,19.5,14.7,74.0
20201217,14300,19.4,19.4,14.6,74.0
20201217,14400,19.2,19.5,14.7,74.0
20201217,14500,19.4,19.4,14.6,74.0
20201217,14600,19.5,19.4,14.9,75.0
20201217,14700,19.3,19.3,14.8,75.0
20201217,14800,19.3,19.3,14.8,75.0
20201217,14900,19.5,19.4,14.9,75.0
20201217,15000,19.5,19.4,14.9,75.0
20201217,15100,19.8,19.3,14.8,75.0
20201217,15200,19.3,19.3,14.8,75.0
20201217,15300,19.2,19.2,14.7,75.0
20201217,15400,19.2,19.2,14.7,75.0
20201217,15500,19.6,19.2,14.7,75.0
20201217,15600,19.6,19.2,14.7,75.0
20201217,15700,19.2,19.2,14.7,75.0
20201217,15800,19.6,19.2,14.7,75.0
20201217,15900,19.2,19.2,14.7,75.0
20201217,20000,19.3,19.2,14.9,76.0
20201217,20100,19.3,19.2,14.9,76.0
20201217,20200,19.3,19.2,14.9,76.0
20201217,20300,19.7,19.2,14.9,76.0
20201217,20400,19.2,19.1,14.8,76.0
20201217,20500,19.6,19.1,14.8,76.0
20201217,20600,19.6,19.1,14.8,76.0
20201217,20700,19.6,19.1,14.8,76.0
20201217,20800,19.6,19.1,14.8,76.0
20201217,20900,19.4,19.0,14.7,76.0
20201217,21000,19.4,19.0,14.7,76.0
20201217,21100,19.4,19.0,14.7,76.0
20201217,21200,18.9,18.9,14.6,76.0
20201217,21300,18.9,18.9,14.6,76.0
20201217,21400,19.3,18.9,14.6,76.0
20201217,21500,19.4,18.9,14.8,77.0
20201217,21600,19.4,18.9,14.8,77.0
20201217,21700,19.4,18.9,14.8,77.0
20201217,21800,19.4,18.9,14.8,77.0
20201217,21900,19.7,18.9,14.8,77.0
20201217,22000,19.4,18.9,14.8,77.0
20201217,22100,19.0,18.9,14.8,77.0
20201217,22200,19.4,18.9,14.8,77.0
20201217,22300,19.4,18.9,14.8,77.0
20201217,22400,19.3,18.8,14.7,77.0
20201217,22500,19.3,18.8,14.7,77.0
20201217,22600,19.3,18.8,14.7,77.0
20201217,22700,19.3,18.8,14.7,77.0
20201217,22800,19.3,18.8,14.7,77.0
20201217,22900,19.5,18.7,14.6,77.0
20201217,23000,19.1,18.7,14.6,77.0
20201217,23100,19.1,18.7,14.6,77.0
20201217,23200,19.0,18.6,14.5,77.0
20201217,23300,19.1,18.6,14.7,78.0
20201217,23400,19.1,18.6,14.7,78.0
20201217,23500,19.1,18.6,14.7,78.0
20201217,23600,18.9,18.5,14.6,78.0
20201217,23700,18.9,18.5,14.6,78.0
20201217,23800,18.8,18.4,14.5,78.0
20201217,23900,18.7,18.3,14.4,78.0
20201217,24000,18.7,18.3,14.4,78.0
20201217,24100,18.8,18.4,14.5,78.0
20201217,24200,18.9,18.4,14.7,79.0
20201217,24300,18.3,18.3,14.6,79.0
20201217,24400,18.7,18.3,14.6,79.0
20201217,24500,18.7,18.3,14.6,79.0
20201217,24600,18.7,18.3,14.6,79.0
20201217,24700,18.7,18.3,14.6,79.0
20201217,24800,18.7,18.3,14.6,79.0
20201217,24900,18.7,18.3,14.6,79.0
20201217,25000,18.7,18.3,14.6,79.0
20201217,25100,19.1,18.3,14.6,79.0
20201217,25200,18.6,18.2,14.5,79.0
20201217,25300,19.3,18.2,14.5,79.0
20201217,25400,19.4,18.2,14.7,80.0
20201217,25500,18.9,18.1,14.6,80.0
20201217,25600,18.9,18.1,14.6,80.0
20240930,61600,7.7,9.2,9.2,100.0
20240930,63000,7.0,9.2,9.2,100.0
20240930,70000,6.7,9.0,9.0,100.0
20240930,72500,7.2,9.1,9.1,100.0
20240930,73000,7.5,9.0,9.0,100.0
20240930,75000,7.5,9.3,9.3,100.0
20240930,80000,7.6,9.4,9.4,100.0
20240930,81300,8.0,9.7,9.7,100.0
20240930,83000,8.5,10.1,10.1,100.0
20240930,83900,9.2,10.7,10.7,100.0
20240930,85500,9.5,11.4,10.5,94.0
20240930,90000,9.2,11.6,10.2,91.0
20240930,93000,11.6,13.7,9.7,77.0
20240930,100000,13.1,14.8,9.8,72.0
20240930,103000,13.8,15.9,9.6,66.0
20240930,110000,12.6,15.5,8.3,62.0
20240930,113000,15.1,17.3,9.2,59.0
20240930,120000,13.5,16.9,7.5,54.0
20240930,123000,15.2,18.6,9.1,54.0
20240930,130000,14.7,17.5,8.6,56.0
20240930,133000,14.3,17.9,8.2,53.0
20240930,140000,15.1,18.7,8.4,51.0
20240930,143000,17.0,20.2,8.5,47.0
20240930,150000,15.4,19.1,8.1,49.0
20240930,153000,14.3,19.1,7.2,46.0
20240930,160000,16.4,20.1,7.8,45.0
20240930,163000,14.4,19.1,6.2,43.0
20240930,170000,15.5,19.3,7.7,47.0
20240930,173000,15.4,18.5,7.3,48.0
20240930,180000,14.4,17.2,7.0,51.0
20240930,183000,14.0,15.7,7.5,58.0
20240930,190000,11.1,12.7,7.8,72.0
20240930,193000,11.7,12.0,8.8,81.0
20240930,200000,10.7,11.1,8.3,83.0
20240930,203000,10.3,10.5,8.9,90.0
20240930,210000,8.3,9.1,8.2,94.0
20240930,213000,9.4,9.6,9.0,96.0
20240930,220000,8.4,8.8,8.2,96.0
20240930,223000,8.1,8.5,8.4,99.0
20240930,230000,7.3,7.8,7.7,99.0
20240930,233000,7.2,7.7,7.7,100.0
20241001,0,7.2,7.7,7.7,100.0
20241001,3000,6.4,7.7,7.7,100.0
20241001,10000,6.4,7.1,7.1,100.0
20241001,13000,6.4,7.1,7.1,100.0
20241001,20000,5.7,6.5,6.5,100.0
20241001,23000,5.5,6.3,6.3,100.0
20241001,30000,4.3,6.3,6.3,100.0
20241001,33000,5.0,6.9,6.9,100.0
20241001,40000,4.0,6.2,6.1,99.0
20241001,43000,5.5,6.3,6.3,100.0
20241001,50000,5.5,6.3,6.3,100.0
20241001,53000,5.3,6.2,6.2,100.0
20241001,60000,3.3,5.6,5.6,100.0
20241001,63000,4.3,6.0,6.0,100.0
20241001,70000,7.8,8.2,8.2,100.0
20241001,73000,8.9,10.3,9.7,96.0
20241001,80000,10.5,11.9,9.5,85.0
20241001,83000,12.5,14.0,10.4,79.0
20241001,90000,13.1,15.6,9.7,68.0
20241001,93000,13.0,16.2,10.1,67.0
20241001,100000,14.1,17.0,9.7,62.0
20241001,103000,14.4,17.4,9.3,59.0
20241001,110000,15.2,18.5,9.6,56.0
20241001,113000,14.6,18.2,10.6,61.0
20241001,120000,15.2,18.7,8.7,52.0
20241001,123000,15.9,19.8,9.4,51.0
20241001,130000,15.0,18.9,8.6,51.0
20241001,133000,14.7,18.4,8.1,51.0
20241001,140000,16.6,20.5,8.5,46.0
20241001,143000,16.2,20.2,8.2,46.0
20241001,150000,17.1,20.9,7.5,42.0
20241001,153000,17.4,21.2,7.4,41.0
20241001,160000,16.5,20.7,7.3,42.0
20241001,163000,16.4,20.6,7.6,43.0
20241001,170000,15.4,19.8,7.5,45.0
20241001,173000,14.1,18.9,7.4,47.0
20241001,180000,13.6,17.8,7.5,51.0
20241001,183000,13.2,16.4,8.4,59.0
20241001,190000,12.6,15.0,8.5,65.0
20241001,193000,11.7,14.2,8.4,68.0
20241001,200000,10.4,13.7,7.9,68.0
20241001,203000,10.0,13.3,8.0,70.0
20241001,210000,9.8,12.4,7.9,74.0
20241001,213000,9.4,12.6,8.3,75.0
20241001,220000,8.4,12.4,8.1,75.0
20241001,223000,8.0,12.0,8.1,77.0
20241001,230000,7.4,11.2,7.7,79.0
20241001,233000,7.2,11.1,7.0,76.0
20241002,0,6.9,10.5,6.6,77.0
20241002,3000,5.8,9.9,6.3,78.0
20241002,10000,6.2,9.5,6.2,80.0
20241002,13000,5.8,9.1,6.2,82.0
20241002,20000,5.8,8.8,6.1,83.0
20241002,23000,5.6,8.9,6.3,84.0
20241002,30000,5.5,8.8,6.4,85.0
20241002,33000,5.1,8.4,6.2,86.0
20241002,40000,5.0,9.2,5.9,80.0
20241002,43000,5.3,9.1,5.8,80.0
20241002,50000,5.2,8.3,5.6,83.0
20241002,53000,4.6,7.0,5.2,88.0
20241002,60000,4.9,7.6,5.6,87.0
20241002,63000,5.3,8.3,5.8,84.0
20241002,70000,6.0,9.4,6.1,80.0
20241002,73000,7.7,11.0,6.2,72.0
20241002,80000,8.9,12.2,6.5,68.0
20241002,83000,10.4,13.6,6.9,64.0
20241002,90000,12.5,14.8,7.4,61.0
20241002,93000,14.3,16.8,8.2,57.0
20241002,100000,14.6,17.4,8.5,56.0
20241002,103000,17.0,19.4,10.1,55.0
20241002,110000,16.9,20.1,9.9,52.0
20241002,113000,17.8,20.6,10.1,51.0
20231201,110000,22.8,23.2,13.1,53.0
20231201,113000,22.9,23.7,13.0,51.0
20231201,120000,24.9,25.1,13.6,48.0
20231201,123000,22.7,23.5,12.8,51.0
20231201,130000,22.6,23.7,13.0,51.0
20231201,133000,24.2,25.0,12.9,47.0
20231201,140000,23.4,25.0,12.9,47.0
20231201,143000,24.6,25.0,12.9,47.0
20231201,150000,24.7,25.3,12.2,44.0
20231201,153000,24.4,25.8,12.3,43.0
20231201,160000,23.7,25.4,12.6,45.0
20231201,163000,23.8,25.3,13.2,47.0
20231201,170000,22.1,24.8,13.4,49.0
20231201,173000,22.9,25.0,13.5,48.0
20231201,180000,22.3,24.5,13.4,50.0
